date,hospitalBedsRequired,hospitalBedCapacity,ICUBedsInUse,ICUBedCapacity,ventilatorsInUse,ventilatorCapacity,RtIndicator,RtIndicatorCI90,cumulativeDeaths,cumulativeInfected,currentInfected,currentSusceptible,currentExposed,cumulativePositiveTests,cumulativeNegativeTests,fips_char,fips
2020-07-25,1,91,1,4,0,7,,,39,21823,104,31479,35,,,36035,36035
2020-07-26,1,91,1,4,0,7,,,40,21837,98,31467,33,,,36035,36035
2020-07-27,1,91,1,4,0,7,,,40,21851,92,31456,31,,,36035,36035
2020-07-28,1,91,1,4,0,7,,,40,21863,86,31446,29,,,36035,36035
2020-07-29,1,91,1,4,0,7,,,40,21875,81,31436,27,,,36035,36035
2020-07-30,1,91,1,4,0,7,,,40,21886,76,31426,26,,,36035,36035
2020-07-31,1,91,0,4,0,7,,,40,21896,71,31418,24,,,36035,36035
2020-08-01,0,91,0,4,0,7,,,40,21906,66,31410,22,,,36035,36035
2020-08-02,0,91,0,4,0,7,,,40,21915,62,31402,21,,,36035,36035
2020-08-03,0,91,0,4,0,7,,,41,21923,58,31395,20,,,36035,36035
2020-08-04,0,91,0,4,0,7,,,41,21931,55,31388,18,,,36035,36035
2020-08-05,0,91,0,4,0,7,,,41,21938,51,31382,17,,,36035,36035
2020-08-06,0,91,0,4,0,7,,,41,21945,48,31376,16,,,36035,36035
2020-08-07,0,91,0,4,0,7,,,41,21952,45,31371,15,,,36035,36035
2020-08-08,0,91,0,4,0,7,,,41,21958,42,31365,14,,,36035,36035
2020-08-09,0,91,0,4,0,7,,,41,21964,39,31361,13,,,36035,36035
2020-08-10,0,91,0,4,0,7,,,41,21969,37,31356,12,,,36035,36035
2020-08-11,0,91,0,4,0,7,,,41,21974,35,31352,11,,,36035,36035
2020-08-12,0,91,0,4,0,7,,,41,21979,32,31348,11,,,36035,36035
2020-08-13,0,91,0,4,0,7,,,41,21983,30,31344,10,,,36035,36035
2020-08-14,0,91,0,4,0,7,,,41,21988,28,31341,9,,,36035,36035
2020-08-15,0,91,0,4,0,7,,,42,21992,27,31337,9,,,36035,36035
2020-08-16,0,91,0,4,0,7,,,42,21995,25,31334,8,,,36035,36035
2020-08-17,0,91,0,4,0,7,,,42,21999,23,31331,8,,,36035,36035
2020-08-18,0,91,0,4,0,7,,,42,22002,22,31329,7,,,36035,36035
2020-08-19,0,91,0,4,0,7,,,42,22005,20,31326,7,,,36035,36035
2020-08-20,0,91,0,4,0,7,,,42,22008,19,31324,6,,,36035,36035
2020-08-21,0,91,0,4,0,7,,,42,22010,18,31322,6,,,36035,36035
2020-08-22,0,91,0,4,0,7,,,42,22013,17,31319,5,,,36035,36035
2020-08-23,0,91,0,4,0,7,,,42,22015,16,31318,5,,,36035,36035
2020-08-24,0,91,0,4,0,7,,,42,22017,15,31316,5,,,36035,36035
2020-08-25,0,91,0,4,0,7,,,42,22019,14,31314,4,,,36035,36035
2020-08-26,0,91,0,4,0,7,,,42,22021,13,31312,4,,,36035,36035
2020-08-27,0,91,0,4,0,7,,,42,22023,12,31311,4,,,36035,36035
2020-08-28,0,91,0,4,0,7,,,42,22025,11,31309,3,,,36035,36035
2020-08-29,0,91,0,4,0,7,,,42,22026,10,31308,3,,,36035,36035
2020-08-30,0,91,0,4,0,7,,,42,22028,10,31307,3,,,36035,36035
2020-08-31,0,91,0,4,0,7,,,42,22029,9,31306,3,,,36035,36035
2020-09-01,0,91,0,4,0,7,,,42,22030,8,31305,3,,,36035,36035
2020-09-02,0,91,0,4,0,7,,,42,22032,8,31304,2,,,36035,36035
2020-09-03,0,91,0,4,0,7,,,42,22033,7,31303,2,,,36035,36035
2020-09-04,0,91,0,4,0,7,,,42,22034,7,31302,2,,,36035,36035
2020-09-05,0,91,0,4,0,7,,,42,22035,6,31301,2,,,36035,36035
2020-09-06,0,91,0,4,0,7,,,42,22036,6,31300,2,,,36035,36035
2020-09-07,0,91,0,4,0,7,,,42,22037,6,31299,2,,,36035,36035
2020-09-08,0,91,0,4,0,7,,,42,22038,5,31299,1,,,36035,36035
2020-09-09,0,91,0,4,0,7,,,42,22038,5,31298,1,,,36035,36035
2020-09-10,0,91,0,4,0,7,,,42,22039,5,31297,1,,,36035,36035
2020-09-11,0,91,0,4,0,7,,,42,22040,4,31297,1,,,36035,36035
2020-09-12,0,91,0,4,0,7,,,42,22040,4,31296,1,,,36035,36035
2020-09-13,0,91,0,4,0,7,,,42,22041,4,31296,1,,,36035,36035
2020-09-14,0,91,0,4,0,7,,,42,22041,3,31295,1,,,36035,36035
2020-09-15,0,91,0,4,0,7,,,42,22042,3,31295,1,,,36035,36035
2020-09-16,0,91,0,4,0,7,,,42,22042,3,31295,1,,,36035,36035
2020-09-17,0,91,0,4,0,7,,,42,22043,3,31294,1,,,36035,36035
2020-09-18,0,91,0,4,0,7,,,42,22043,2,31294,1,,,36035,36035
2020-09-19,0,91,0,4,0,7,,,42,22044,2,31293,0,,,36035,36035
2020-09-20,0,91,0,4,0,7,,,42,22044,2,31293,0,,,36035,36035
2020-09-21,0,91,0,4,0,7,,,42,22044,2,31293,0,,,36035,36035
2020-09-22,0,91,0,4,0,7,,,42,22045,2,31293,0,,,36035,36035
2020-03-21,0,193,0,5,0,9,,,0,0,35,57201,42,1,35,36037,36037
2020-03-22,0,193,0,5,0,9,1.5,4,0,19,46,57170,54,1,37,36037,36037
2020-03-23,0,193,0,5,0,9,1.48,3.32,0,45,61,57128,70,1,45,36037,36037
2020-03-24,0,193,0,5,0,9,1.46,2.94,0,78,80,57073,92,2,51,36037,36037
2020-03-25,0,193,0,5,0,9,1.44,2.7,0,121,104,57002,120,4,68,36037,36037
2020-03-26,0,193,0,5,0,9,1.42,2.5,0,177,136,56910,156,6,87,36037,36037
2020-03-27,0,193,0,5,0,9,1.4,2.36,0,250,177,56791,202,7,105,36037,36037
2020-03-28,0,193,0,5,0,9,1.38,2.24,0,343,229,56645,254,9,109,36037,36037
2020-03-29,0,193,0,5,0,9,1.38,2.12,0,459,291,56470,314,9,121,36037,36037
2020-03-30,0,193,0,5,0,9,1.54,2.12,0,601,366,56263,380,10,144,36037,36037
2020-03-31,0,193,0,5,0,9,1.52,1.94,0,770,452,56022,451,13,169,36037,36037
2020-04-01,0,193,0,5,0,9,1.48,1.82,0,969,549,55750,524,14,207,36037,36037
2020-04-02,0,193,0,5,0,9,1.6,1.74,0,1198,655,55448,597,16,228,36037,36037
2020-04-03,1,193,1,5,0,9,1.56,1.6,0,1455,767,55122,666,20,254,36037,36037
2020-04-04,1,193,1,5,0,9,1.64,1.52,0,1739,883,54779,724,22,264,36037,36037
2020-04-05,1,193,1,5,1,9,1.58,1.4,0,2045,996,54428,770,23,274,36037,36037
2020-04-06,1,193,1,5,1,9,1.64,1.32,0,2365,1102,54081,797,33,301,36037,36037
2020-04-07,2,193,2,5,1,9,1.58,1.22,0,2692,1194,53747,803,47,318,36037,36037
2020-04-08,2,193,2,5,1,9,1.52,1.16,0,3017,1268,53440,785,56,352,36037,36037
2020-04-09,2,193,2,5,1,9,1.48,1.1,0,3330,1316,53170,743,65,375,36037,36037
2020-04-10,3,193,3,5,1,9,1.44,1.06,0,3622,1336,52931,690,67,391,36037,36037
2020-04-11,3,193,3,5,2,9,1.42,1,0,3896,1337,52694,654,69,408,36037,36037
2020-04-12,3,193,3,5,2,9,1.4,0.96,0,4157,1326,52458,628,71,413,36037,36037
2020-04-13,4,193,4,5,2,9,1.42,0.94,0,4409,1309,52226,608,76,442,36037,36037
2020-04-14,4,193,4,5,2,9,1.4,0.9,0,4654,1288,51998,591,76,457,36037,36037
2020-04-15,4,193,4,5,2,9,1.38,0.88,0,4892,1266,51774,577,78,467,36037,36037
2020-04-16,4,193,4,5,2,9,1.3,0.86,0,5125,1242,51556,563,83,483,36037,36037
2020-04-17,4,193,4,5,2,9,1.28,0.84,0,5351,1217,51342,549,87,492,36037,36037
2020-04-18,4,193,4,5,2,9,1.28,0.8,0,5573,1193,51134,536,117,518,36037,36037
2020-04-19,5,193,5,5,2,9,1.3,0.8,0,5789,1168,50931,523,119,530,36037,36037
2020-04-20,5,193,5,5,2,9,1.3,0.76,0,6000,1143,50732,511,121,536,36037,36037
2020-04-21,5,193,5,5,2,9,1.28,0.76,0,6206,1117,50539,498,122,552,36037,36037
2020-04-22,5,193,5,5,2,9,1.26,0.74,0,6407,1092,50351,486,126,573,36037,36037
2020-04-23,5,193,5,5,2,9,1.26,0.72,0,6603,1067,50167,474,127,591,36037,36037
2020-04-24,5,193,5,5,2,9,1.2,0.72,0,6793,1043,49988,461,141,722,36037,36037
2020-04-25,5,193,5,5,2,9,1.2,0.7,0,6979,1018,49814,449,144,756,36037,36037
2020-04-26,5,193,5,5,2,9,1.16,0.7,0,7160,993,49645,438,148,772,36037,36037
2020-04-27,5,193,5,5,2,9,1.12,0.7,0,7336,969,49481,426,149,799,36037,36037
2020-04-28,5,193,5,5,2,9,1.12,0.68,0,7508,945,49321,414,152,822,36037,36037
2020-04-29,5,193,5,5,2,9,1.12,0.68,0,7675,921,49165,403,153,853,36037,36037
2020-04-30,5,193,5,5,2,9,1.12,0.68,0,7837,898,49014,392,154,881,36037,36037
2020-05-01,5,193,5,5,2,9,1.12,0.68,0,7995,875,48867,381,155,935,36037,36037
2020-05-02,5,193,5,5,2,9,1.08,0.68,0,8149,852,48724,370,155,960,36037,36037
2020-05-03,5,193,5,5,2,9,1.08,0.68,0,8298,829,48586,359,159,1004,36037,36037
2020-05-04,5,193,5,5,2,9,1.08,0.68,0,8442,807,48452,349,159,1051,36037,36037
2020-05-05,4,193,4,5,2,9,1.08,0.68,0,8583,785,48322,338,162,1107,36037,36037
2020-05-06,4,193,4,5,2,9,1.08,0.68,0,8719,763,48196,328,168,1199,36037,36037
2020-05-07,4,193,4,5,2,9,1.08,0.68,0,8851,741,48074,318,169,1260,36037,36037
2020-05-08,4,193,4,5,2,9,1.08,0.68,0,8978,719,47957,307,170,1306,36037,36037
2020-05-09,4,193,4,5,2,9,1.08,0.68,0,9102,698,47845,296,172,1453,36037,36037
2020-05-10,4,193,4,5,2,9,1.06,0.68,0,9221,676,47737,285,173,1634,36037,36037
2020-05-11,4,193,4,5,2,9,1.06,0.68,0,9335,655,47633,275,174,1710,36037,36037
2020-05-12,4,193,4,5,2,9,1.04,0.68,0,9445,633,47534,264,174,1806,36037,36037
2020-05-13,4,193,4,5,2,9,1.04,0.68,0,9551,611,47439,253,175,1882,36037,36037
2020-05-14,4,193,4,5,1,9,1.04,0.68,0,9652,590,47348,243,175,1948,36037,36037
2020-05-15,4,193,4,5,1,9,1.04,0.68,0,9749,569,47261,233,178,1992,36037,36037
2020-05-16,4,193,4,5,1,9,1.04,0.68,0,9842,548,47178,223,180,2059,36037,36037
2020-05-17,4,193,4,5,1,9,1.04,0.68,0,9931,527,47099,213,180,2089,36037,36037
2020-05-18,3,193,3,5,1,9,1.04,0.68,0,10017,506,47023,203,182,2164,36037,36037
2020-05-19,3,193,3,5,1,9,1.04,0.68,0,10098,486,46951,194,184,2257,36037,36037
2020-05-20,3,193,3,5,1,9,1.06,0.7,0,10175,466,46883,185,188,2398,36037,36037
2020-05-21,3,193,3,5,1,9,1.06,0.7,0,10249,447,46817,177,189,2439,36037,36037
2020-05-22,3,193,3,5,1,9,1.06,0.7,0,10320,428,46754,169,191,2708,36037,36037
2020-05-23,3,193,3,5,1,9,1.06,0.7,0,10387,410,46694,161,191,2889,36037,36037
2020-05-24,3,193,3,5,1,9,1.06,0.7,0,10452,392,46637,154,192,2983,36037,36037
2020-05-25,3,193,3,5,1,9,1.06,0.7,0,10513,375,46582,147,193,3040,36037,36037
2020-05-26,3,193,3,5,1,9,1.06,0.7,0,10572,359,46530,141,195,3122,36037,36037
2020-05-27,3,193,3,5,1,9,1.02,0.7,0,10629,344,46480,135,197,3297,36037,36037
2020-05-28,3,193,2,5,1,9,1.02,0.7,0,10683,329,46432,129,199,3414,36037,36037
2020-05-29,2,193,2,5,1,9,1.02,0.7,0,10734,315,46386,123,200,3548,36037,36037
2020-05-30,2,193,2,5,1,9,1.02,0.7,0,10784,301,46342,118,202,3661,36037,36037
2020-05-31,2,193,2,5,1,9,1.02,0.72,0,10831,288,46300,112,202,3743,36037,36037
2020-06-01,2,193,2,5,1,9,1.02,0.72,0,10876,275,46260,107,202,3888,36037,36037
2020-06-02,2,193,2,5,1,9,1.02,0.72,0,10919,263,46222,103,202,4152,36037,36037
2020-06-03,2,193,2,5,1,9,1.02,0.72,0,10960,252,46185,98,205,4475,36037,36037
2020-06-04,2,193,2,5,0,9,1.02,0.72,0,10999,240,46150,94,205,4612,36037,36037
2020-06-05,2,193,2,5,0,9,1.02,0.72,1,11036,230,46117,89,206,4933,36037,36037
2020-06-06,2,193,2,5,0,9,1.02,0.72,1,11072,220,46085,85,208,5084,36037,36037
2020-06-07,1,193,1,5,0,9,1.02,0.72,1,11107,210,46055,82,208,5188,36037,36037
2020-06-08,1,193,1,5,0,9,1.02,0.72,2,11139,201,46026,78,210,5386,36037,36037
2020-06-09,1,193,1,5,0,9,1.02,0.72,2,11171,192,45998,74,211,5598,36037,36037
2020-06-10,1,193,1,5,0,9,1.02,0.72,2,11200,183,45971,71,212,5831,36037,36037
2020-06-11,1,193,1,5,0,9,1.02,0.72,2,11229,175,45946,68,212,6018,36037,36037
2020-06-12,1,193,1,5,0,9,1.02,0.74,3,11256,167,45922,65,212,6192,36037,36037
2020-06-13,1,193,1,5,0,9,1.02,0.74,3,11282,160,45899,62,212,6350,36037,36037
2020-06-14,1,193,1,5,0,9,1.02,0.74,3,11307,153,45877,59,213,6440,36037,36037
2020-06-15,1,193,1,5,0,9,1.02,0.74,3,11331,146,45856,56,213,6552,36037,36037
2020-06-16,1,193,1,5,0,9,1.02,0.74,3,11354,139,45835,54,216,6691,36037,36037
2020-06-17,1,193,1,5,0,9,1.02,0.74,4,11375,133,45816,51,217,6859,36037,36037
2020-06-18,1,193,1,5,0,9,1.02,0.74,4,11396,127,45798,49,218,7101,36037,36037
2020-06-19,1,193,1,5,0,9,1.02,0.74,4,11416,121,45780,47,222,7286,36037,36037
2020-06-20,1,193,1,5,0,9,1.02,0.74,4,11435,116,45763,45,222,7394,36037,36037
2020-06-21,0,193,0,5,0,9,1.06,0.74,4,11453,110,45747,43,222,7394,36037,36037
2020-06-22,0,193,0,5,0,9,1.06,0.74,4,11470,106,45732,41,,,36037,36037
2020-06-23,0,193,0,5,0,9,,,5,11486,101,45718,39,,,36037,36037
2020-06-24,0,193,0,5,0,9,,,5,11502,96,45704,37,,,36037,36037
2020-06-25,0,193,0,5,0,9,,,5,11517,92,45690,36,,,36037,36037
2020-06-26,0,193,0,5,0,9,,,5,11532,88,45677,34,,,36037,36037
2020-06-27,0,193,0,5,0,9,,,5,11545,84,45665,33,,,36037,36037
2020-06-28,0,193,0,5,0,9,,,5,11559,80,45653,32,,,36037,36037
2020-06-29,0,193,0,5,0,9,,,5,11571,77,45641,30,,,36037,36037
2020-06-30,0,193,0,5,0,9,,,5,11584,74,45630,29,,,36037,36037
2020-07-01,0,193,0,5,0,9,,,5,11596,71,45619,28,,,36037,36037
2020-07-02,0,193,0,5,0,9,,,5,11607,68,45608,27,,,36037,36037
2020-07-03,0,193,0,5,0,9,,,6,11618,66,45598,26,,,36037,36037
2020-07-04,0,193,0,5,0,9,,,6,11629,63,45588,26,,,36037,36037
2020-07-05,0,193,0,5,0,9,,,6,11640,61,45579,25,,,36037,36037
2020-07-06,0,193,0,5,0,9,,,6,11650,59,45569,24,,,36037,36037
2020-07-07,0,193,0,5,0,9,,,6,11660,57,45560,23,,,36037,36037
2020-07-08,0,193,0,5,0,9,,,6,11669,55,45551,23,,,36037,36037
2020-07-09,0,193,0,5,0,9,,,6,11678,53,45543,22,,,36037,36037
2020-07-10,0,193,0,5,0,9,,,6,11687,51,45534,21,,,36037,36037
2020-07-11,0,193,0,5,0,9,,,6,11696,49,45526,20,,,36037,36037
2020-07-12,0,193,0,5,0,9,,,6,11704,48,45519,20,,,36037,36037
2020-07-13,0,193,0,5,0,9,,,6,11713,46,45511,19,,,36037,36037
2020-07-14,0,193,0,5,0,9,,,6,11720,45,45504,18,,,36037,36037
2020-07-15,0,193,0,5,0,9,,,6,11728,43,45497,18,,,36037,36037
2020-07-16,0,193,0,5,0,9,,,6,11735,42,45490,17,,,36037,36037
2020-07-17,0,193,0,5,0,9,,,6,11743,40,45484,17,,,36037,36037
2020-07-18,0,193,0,5,0,9,,,7,11749,39,45477,16,,,36037,36037
2020-07-19,0,193,0,5,0,9,,,7,11756,38,45471,16,,,36037,36037
2020-07-20,0,193,0,5,0,9,,,7,11763,37,45465,15,,,36037,36037
2020-07-21,0,193,0,5,0,9,,,7,11769,35,45460,15,,,36037,36037
2020-07-22,0,193,0,5,0,9,,,7,11775,34,45454,14,,,36037,36037
2020-07-23,0,193,0,5,0,9,,,7,11781,33,45449,14,,,36037,36037
2020-07-24,0,193,0,5,0,9,,,7,11786,32,45444,13,,,36037,36037
2020-07-25,0,193,0,5,0,9,,,7,11792,31,45439,13,,,36037,36037
2020-07-26,0,193,0,5,0,9,,,7,11797,30,45434,12,,,36037,36037
2020-07-27,0,193,0,5,0,9,,,7,11802,29,45429,12,,,36037,36037
2020-07-28,0,193,0,5,0,9,,,7,11807,28,45424,11,,,36037,36037
2020-07-29,0,193,0,5,0,9,,,7,11812,27,45420,11,,,36037,36037
2020-07-30,0,193,0,5,0,9,,,7,11817,26,45416,11,,,36037,36037
2020-07-31,0,193,0,5,0,9,,,7,11821,25,45412,10,,,36037,36037
2020-08-01,0,193,0,5,0,9,,,7,11825,24,45408,10,,,36037,36037
2020-08-02,0,193,0,5,0,9,,,7,11830,24,45404,10,,,36037,36037
2020-08-03,0,193,0,5,0,9,,,7,11834,23,45400,9,,,36037,36037
2020-08-04,0,193,0,5,0,9,,,7,11837,22,45397,9,,,36037,36037
2020-08-05,0,193,0,5,0,9,,,7,11841,21,45393,9,,,36037,36037
2020-08-06,0,193,0,5,0,9,,,7,11845,21,45390,8,,,36037,36037
2020-08-07,0,193,0,5,0,9,,,7,11848,20,45387,8,,,36037,36037
2020-08-08,0,193,0,5,0,9,,,7,11852,19,45383,8,,,36037,36037
2020-08-09,0,193,0,5,0,9,,,7,11855,19,45380,7,,,36037,36037
2020-08-10,0,193,0,5,0,9,,,7,11858,18,45378,7,,,36037,36037
2020-08-11,0,193,0,5,0,9,,,7,11861,17,45375,7,,,36037,36037
2020-08-12,0,193,0,5,0,9,,,7,11864,17,45372,7,,,36037,36037
2020-08-13,0,193,0,5,0,9,,,7,11867,16,45369,6,,,36037,36037
2020-08-14,0,193,0,5,0,9,,,7,11870,16,45367,6,,,36037,36037
2020-08-15,0,193,0,5,0,9,,,7,11873,15,45364,6,,,36037,36037
2020-08-16,0,193,0,5,0,9,,,7,11875,15,45362,6,,,36037,36037
2020-08-17,0,193,0,5,0,9,,,7,11878,14,45360,6,,,36037,36037
2020-08-18,0,193,0,5,0,9,,,7,11880,14,45357,5,,,36037,36037
2020-08-19,0,193,0,5,0,9,,,7,11883,13,45355,5,,,36037,36037
2020-08-20,0,193,0,5,0,9,,,7,11885,13,45353,5,,,36037,36037
2020-08-21,0,193,0,5,0,9,,,7,11887,12,45351,5,,,36037,36037
2020-08-22,0,193,0,5,0,9,,,7,11889,12,45349,5,,,36037,36037
2020-08-23,0,193,0,5,0,9,,,7,11891,11,45347,4,,,36037,36037
2020-08-24,0,193,0,5,0,9,,,7,11893,11,45345,4,,,36037,36037
2020-08-25,0,193,0,5,0,9,,,7,11895,11,45344,4,,,36037,36037
2020-08-26,0,193,0,5,0,9,,,7,11897,10,45342,4,,,36037,36037
2020-08-27,0,193,0,5,0,9,,,7,11899,10,45340,4,,,36037,36037
2020-08-28,0,193,0,5,0,9,,,7,11901,10,45339,4,,,36037,36037
2020-08-29,0,193,0,5,0,9,,,7,11902,9,45337,4,,,36037,36037
2020-08-30,0,193,0,5,0,9,,,7,11904,9,45336,3,,,36037,36037
2020-08-31,0,193,0,5,0,9,,,8,11906,9,45334,3,,,36037,36037
2020-09-01,0,193,0,5,0,9,,,8,11907,8,45333,3,,,36037,36037
2020-09-02,0,193,0,5,0,9,,,8,11909,8,45331,3,,,36037,36037
2020-09-03,0,193,0,5,0,9,,,8,11910,8,45330,3,,,36037,36037
2020-09-04,0,193,0,5,0,9,,,8,11911,7,45329,3,,,36037,36037
2020-09-05,0,193,0,5,0,9,,,8,11913,7,45328,3,,,36037,36037
2020-09-06,0,193,0,5,0,9,,,8,11914,7,45326,3,,,36037,36037
2020-09-07,0,193,0,5,0,9,,,8,11915,7,45325,2,,,36037,36037
2020-09-08,0,193,0,5,0,9,,,8,11916,6,45324,2,,,36037,36037
2020-09-09,0,193,0,5,0,9,,,8,11918,6,45323,2,,,36037,36037
2020-09-10,0,193,0,5,0,9,,,8,11919,6,45322,2,,,36037,36037
2020-09-11,0,193,0,5,0,9,,,8,11920,6,45321,2,,,36037,36037
2020-09-12,0,193,0,5,0,9,,,8,11921,6,45320,2,,,36037,36037
2020-09-13,0,193,0,5,0,9,,,8,11922,5,45319,2,,,36037,36037
2020-09-14,0,193,0,5,0,9,,,8,11923,5,45318,2,,,36037,36037
2020-09-15,0,193,0,5,0,9,,,8,11924,5,45317,2,,,36037,36037
2020-09-16,0,193,0,5,0,9,,,8,11925,5,45317,2,,,36037,36037
2020-09-17,0,193,0,5,0,9,,,8,11926,5,45316,2,,,36037,36037
2020-09-18,0,193,0,5,0,9,,,8,11926,4,45315,2,,,36037,36037
2020-09-19,0,193,0,5,0,9,,,8,11927,4,45314,1,,,36037,36037
2020-09-20,0,193,0,5,0,9,,,8,11928,4,45314,1,,,36037,36037
2020-09-21,0,193,0,5,0,9,,,8,11929,4,45313,1,,,36037,36037
2020-09-22,0,193,0,5,0,9,,,8,11930,4,45312,1,,,36037,36037
2020-03-17,0,526,0,14,0,31,,,0,0,38,209197,45,,,36063,36063
2020-03-18,0,526,0,14,0,31,,,0,20,49,209168,54,1,15,36063,36063
2020-03-19,0,526,0,14,0,31,,,0,44,62,209132,66,3,17,36063,36063
2020-03-20,0,526,0,14,0,31,,,0,74,78,209086,81,4,22,36063,36063
2020-03-21,0,526,0,14,0,31,1.5,4,0,111,97,209029,101,6,29,36063,36063
2020-03-22,0,526,0,14,0,31,1.74,3.2,0,158,121,208957,126,10,63,36063,36063
2020-03-23,0,526,0,14,0,31,1.62,2.46,0,215,151,208871,156,11,77,36063,36063
2020-03-24,0,526,0,14,0,31,1.54,2.1,0,285,186,208768,188,12,92,36063,36063
2020-03-25,0,526,0,14,0,31,1.48,1.88,0,370,228,208648,224,14,100,36063,36063
2020-03-26,0,526,0,14,0,31,1.6,1.74,0,469,276,208508,264,23,146,36063,36063
2020-03-27,0,526,0,14,0,31,1.84,1.56,0,586,331,208350,306,33,193,36063,36063
2020-03-28,0,526,0,14,0,31,1.7,1.4,0,720,391,208171,350,38,206,36063,36063
2020-03-29,0,526,0,14,0,31,1.72,1.28,0,872,456,207974,395,41,209,36063,36063
2020-03-30,0,526,0,14,0,31,1.72,1.16,0,1042,526,207760,439,42,223,36063,36063
2020-03-31,1,526,1,14,0,31,1.7,1.08,0,1230,599,207530,481,46,232,36063,36063
2020-04-01,1,526,1,14,0,31,1.68,1,0,1434,673,207289,518,76,291,36063,36063
2020-04-02,1,526,1,14,0,31,1.6,0.92,0,1652,746,207040,549,94,334,36063,36063
2020-04-03,1,526,1,14,1,31,1.54,0.86,0,1881,816,206788,572,101,374,36063,36063
2020-04-04,1,526,1,14,1,31,1.48,0.82,0,2118,879,206539,584,116,413,36063,36063
2020-04-05,2,526,2,14,1,31,1.44,0.78,0,2357,933,206299,586,120,453,36063,36063
2020-04-06,2,526,2,14,1,31,1.44,0.76,0,2596,977,206059,587,126,491,36063,36063
2020-04-07,2,526,2,14,1,31,1.4,0.74,0,2837,1014,205809,596,134,522,36063,36063
2020-04-08,2,526,2,14,1,31,1.34,0.7,0,3082,1049,205550,608,146,563,36063,36063
2020-04-09,3,526,2,14,1,31,1.32,0.68,0,3334,1082,205284,624,156,632,36063,36063
2020-04-10,3,526,3,14,1,31,1.26,0.66,0,3592,1116,205009,641,167,667,36063,36063
2020-04-11,3,526,3,14,2,31,1.26,0.64,0,3857,1149,204726,659,183,713,36063,36063
2020-04-12,3,526,3,14,2,31,1.24,0.64,0,4129,1183,204435,677,189,736,36063,36063
2020-04-13,3,526,3,14,2,31,1.22,0.62,0,4409,1218,204136,696,197,776,36063,36063
2020-04-14,4,526,3,14,2,31,1.22,0.6,0,4697,1254,203828,716,204,826,36063,36063
2020-04-15,4,526,3,14,2,31,1.2,0.6,0,4993,1290,203512,735,216,896,36063,36063
2020-04-16,4,526,4,14,2,31,1.2,0.58,0,5298,1327,203188,756,227,941,36063,36063
2020-04-17,4,526,4,14,2,31,1.22,0.58,0,5610,1364,202855,776,234,987,36063,36063
2020-04-18,4,526,4,14,2,31,1.22,0.58,0,5931,1403,202513,797,246,1044,36063,36063
2020-04-19,4,526,4,14,2,31,1.22,0.56,0,6261,1442,202162,819,255,1083,36063,36063
2020-04-20,5,526,4,14,3,31,1.22,0.56,0,6599,1481,201802,840,260,1131,36063,36063
2020-04-21,5,526,4,14,3,31,1.24,0.54,0,6947,1522,201432,862,268,1172,36063,36063
2020-04-22,5,526,5,14,3,31,1.22,0.54,0,7303,1563,201053,885,295,1340,36063,36063
2020-04-23,5,526,5,14,3,31,1.24,0.52,0,7669,1605,200665,907,332,1495,36063,36063
2020-04-24,5,526,5,14,3,31,1.22,0.52,0,8044,1647,200267,930,344,1590,36063,36063
2020-04-25,5,526,5,14,3,31,1.24,0.5,0,8428,1690,199860,953,368,1708,36063,36063
2020-04-26,6,526,5,14,3,31,1.24,0.5,0,8822,1734,199443,977,378,1793,36063,36063
2020-04-27,6,526,5,14,3,31,1.22,0.5,0,9225,1778,199015,1001,386,1874,36063,36063
2020-04-28,6,526,6,14,3,31,1.22,0.48,0,9638,1823,198578,1024,401,1989,36063,36063
2020-04-29,6,526,6,14,4,31,1.2,0.48,0,10061,1869,198132,1049,420,2124,36063,36063
2020-04-30,6,526,6,14,4,31,1.2,0.48,0,10494,1915,197675,1073,440,2343,36063,36063
2020-05-01,7,526,6,14,4,31,1.22,0.46,0,10936,1961,197208,1097,457,2595,36063,36063
2020-05-02,7,526,6,14,4,31,1.2,0.46,0,11389,2008,196731,1122,474,2762,36063,36063
2020-05-03,7,526,6,14,4,31,1.2,0.46,0,11851,2056,196244,1146,493,3061,36063,36063
2020-05-04,7,526,7,14,4,31,1.2,0.44,0,12324,2103,195746,1171,508,3244,36063,36063
2020-05-05,7,526,7,14,4,31,1.2,0.44,0,12809,2151,195236,1196,549,3556,36063,36063
2020-05-06,8,526,7,14,4,31,1.18,0.44,0,13305,2200,194715,1221,588,3799,36063,36063
2020-05-07,8,526,8,14,4,31,1.18,0.44,0,13808,2248,194188,1245,605,4039,36063,36063
2020-05-08,8,526,8,14,5,31,1.18,0.42,0,14321,2297,193650,1270,627,4290,36063,36063
2020-05-09,9,526,8,14,5,31,1.16,0.42,0,14845,2346,193102,1295,643,4633,36063,36063
2020-05-10,9,526,9,14,5,31,1.16,0.42,0,15378,2395,192544,1319,655,4797,36063,36063
2020-05-11,9,526,9,14,5,31,1.16,0.4,0,15920,2443,191979,1342,671,4967,36063,36063
2020-05-12,10,526,9,14,5,31,1.14,0.42,0,16471,2490,191413,1358,690,5291,36063,36063
2020-05-13,10,526,10,14,5,31,1.14,0.42,1,17026,2532,190852,1364,710,5601,36063,36063
2020-05-14,10,526,10,14,5,31,1.12,0.42,3,17582,2567,190298,1361,743,6098,36063,36063
