fips,date,hospitalBedsRequired,hospitalBedCapacity,ICUBedsInUse,ICUBedCapacity,ventilatorsInUse,ventilatorCapacity,RtIndicator,RtIndicatorCI90,cumulativeDeaths,cumulativeInfected,currentInfected,currentSusceptible,currentExposed,cumulativePositiveTests,cumulativeNegativeTests,fips_char,county
36037,2020-07-24,0,193,0,5,0,9,,,7,11749,23,45485,9,,,36037,Genesee
36037,2020-07-25,0,193,0,5,0,9,,,7,11753,22,45482,8,,,36037,Genesee
36037,2020-07-26,0,193,0,5,0,9,,,7,11757,21,45479,8,,,36037,Genesee
36037,2020-07-27,0,193,0,5,0,9,,,7,11760,20,45476,8,,,36037,Genesee
36037,2020-07-28,0,193,0,5,0,9,,,7,11763,19,45473,7,,,36037,Genesee
36037,2020-07-29,0,193,0,5,0,9,,,7,11766,18,45470,7,,,36037,Genesee
36037,2020-07-30,0,193,0,5,0,9,,,7,11769,18,45467,6,,,36037,Genesee
36037,2020-07-31,0,193,0,5,0,9,,,7,11772,17,45465,6,,,36037,Genesee
36037,2020-08-01,0,193,0,5,0,9,,,7,11774,16,45463,6,,,36037,Genesee
36037,2020-08-02,0,193,0,5,0,9,,,7,11777,15,45460,6,,,36037,Genesee
36037,2020-08-03,0,193,0,5,0,9,,,7,11779,14,45458,5,,,36037,Genesee
36037,2020-08-04,0,193,0,5,0,9,,,7,11782,14,45456,5,,,36037,Genesee
36037,2020-08-05,0,193,0,5,0,9,,,7,11784,13,45454,5,,,36037,Genesee
36037,2020-08-06,0,193,0,5,0,9,,,7,11786,13,45452,5,,,36037,Genesee
36037,2020-08-07,0,193,0,5,0,9,,,7,11788,12,45451,4,,,36037,Genesee
36037,2020-08-08,0,193,0,5,0,9,,,7,11790,11,45449,4,,,36037,Genesee
36037,2020-08-09,0,193,0,5,0,9,,,7,11792,11,45447,4,,,36037,Genesee
36037,2020-08-10,0,193,0,5,0,9,,,7,11794,10,45446,4,,,36037,Genesee
36037,2020-08-11,0,193,0,5,0,9,,,7,11795,10,45444,3,,,36037,Genesee
36037,2020-08-12,0,193,0,5,0,9,,,7,11797,9,45443,3,,,36037,Genesee
36037,2020-08-13,0,193,0,5,0,9,,,7,11798,9,45442,3,,,36037,Genesee
36037,2020-08-14,0,193,0,5,0,9,,,7,11800,8,45440,3,,,36037,Genesee
36037,2020-08-15,0,193,0,5,0,9,,,7,11801,8,45439,3,,,36037,Genesee
36037,2020-08-16,0,193,0,5,0,9,,,7,11802,8,45438,3,,,36037,Genesee
36037,2020-08-17,0,193,0,5,0,9,,,7,11804,7,45437,2,,,36037,Genesee
36037,2020-08-18,0,193,0,5,0,9,,,7,11805,7,45436,2,,,36037,Genesee
36037,2020-08-19,0,193,0,5,0,9,,,7,11806,7,45435,2,,,36037,Genesee
36037,2020-08-20,0,193,0,5,0,9,,,7,11807,6,45434,2,,,36037,Genesee
36037,2020-08-21,0,193,0,5,0,9,,,7,11808,6,45433,2,,,36037,Genesee
36037,2020-08-22,0,193,0,5,0,9,,,7,11809,6,45432,2,,,36037,Genesee
36037,2020-08-23,0,193,0,5,0,9,,,7,11810,5,45431,2,,,36037,Genesee
36037,2020-08-24,0,193,0,5,0,9,,,7,11811,5,45430,2,,,36037,Genesee
36037,2020-08-25,0,193,0,5,0,9,,,7,11812,5,45430,2,,,36037,Genesee
36037,2020-08-26,0,193,0,5,0,9,,,7,11813,5,45429,1,,,36037,Genesee
36037,2020-08-27,0,193,0,5,0,9,,,7,11813,4,45428,1,,,36037,Genesee
36037,2020-08-28,0,193,0,5,0,9,,,7,11814,4,45428,1,,,36037,Genesee
36037,2020-08-29,0,193,0,5,0,9,,,7,11815,4,45427,1,,,36037,Genesee
36037,2020-08-30,0,193,0,5,0,9,,,7,11816,4,45426,1,,,36037,Genesee
36037,2020-08-31,0,193,0,5,0,9,,,7,11816,4,45426,1,,,36037,Genesee
36037,2020-09-01,0,193,0,5,0,9,,,7,11817,3,45425,1,,,36037,Genesee
36037,2020-09-02,0,193,0,5,0,9,,,7,11817,3,45425,1,,,36037,Genesee
36037,2020-09-03,0,193,0,5,0,9,,,7,11818,3,45424,1,,,36037,Genesee
36037,2020-09-04,0,193,0,5,0,9,,,7,11818,3,45424,1,,,36037,Genesee
36037,2020-09-05,0,193,0,5,0,9,,,7,11819,3,45423,1,,,36037,Genesee
36037,2020-09-06,0,193,0,5,0,9,,,7,11819,3,45423,1,,,36037,Genesee
36037,2020-09-07,0,193,0,5,0,9,,,7,11820,2,45422,1,,,36037,Genesee
36037,2020-09-08,0,193,0,5,0,9,,,7,11820,2,45422,1,,,36037,Genesee
36037,2020-09-09,0,193,0,5,0,9,,,7,11821,2,45422,1,,,36037,Genesee
36037,2020-09-10,0,193,0,5,0,9,,,7,11821,2,45421,0,,,36037,Genesee
36037,2020-09-11,0,193,0,5,0,9,,,7,11822,2,45421,0,,,36037,Genesee
36037,2020-09-12,0,193,0,5,0,9,,,7,11822,2,45421,0,,,36037,Genesee
36037,2020-09-13,0,193,0,5,0,9,,,7,11822,2,45420,0,,,36037,Genesee
36037,2020-09-14,0,193,0,5,0,9,,,7,11823,2,45420,0,,,36037,Genesee
36037,2020-09-15,0,193,0,5,0,9,,,7,11823,1,45420,0,,,36037,Genesee
36037,2020-09-16,0,193,0,5,0,9,,,7,11823,1,45420,0,,,36037,Genesee
36037,2020-09-17,0,193,0,5,0,9,,,7,11824,1,45419,0,,,36037,Genesee
36037,2020-09-18,0,193,0,5,0,9,,,7,11824,1,45419,0,,,36037,Genesee
36037,2020-09-19,0,193,0,5,0,9,,,7,11824,1,45419,0,,,36037,Genesee
36037,2020-09-20,0,193,0,5,0,9,,,7,11824,1,45419,0,,,36037,Genesee
36037,2020-09-21,0,193,0,5,0,9,,,7,11825,1,45418,0,,,36037,Genesee
36037,2020-09-22,0,193,0,5,0,9,,,7,11825,1,45418,0,,,36037,Genesee
36039,2020-03-21,0,0,0,0,0,0,,,0,0,17,47148,21,2,114,36039,Greene
36039,2020-03-22,0,0,0,0,0,0,,,0,9,23,47134,26,4,144,36039,Greene
36039,2020-03-23,0,0,0,0,0,0,,,0,21,29,47115,32,4,152,36039,Greene
36039,2020-03-24,0,0,0,0,0,0,1.5,4,0,36,37,47092,41,4,155,36039,Greene
36039,2020-03-25,0,0,0,0,0,0,1.48,3.32,0,55,48,47061,52,5,165,36039,Greene
36039,2020-03-26,0,0,0,0,0,0,1.46,2.94,0,80,61,47023,67,6,175,36039,Greene
36039,2020-03-27,0,0,0,0,0,0,1.44,2.7,0,110,78,46975,84,7,180,36039,Greene
36039,2020-03-28,0,0,0,0,0,0,1.42,2.5,0,149,98,46917,103,7,186,36039,Greene
36039,2020-03-29,0,0,0,0,0,0,1.62,2.46,0,195,122,46849,125,10,196,36039,Greene
36039,2020-03-30,0,0,0,0,0,0,1.56,2.22,0,251,150,46769,149,16,205,36039,Greene
36039,2020-03-31,0,0,0,0,0,0,1.52,2.02,0,317,182,46677,175,18,212,36039,Greene
36039,2020-04-01,0,0,0,0,0,0,1.5,1.86,0,394,218,46573,202,21,220,36039,Greene
36039,2020-04-02,0,0,0,0,0,0,1.46,1.76,0,482,258,46457,229,23,234,36039,Greene
36039,2020-04-03,0,0,0,0,0,0,1.44,1.66,0,581,300,46331,256,24,243,36039,Greene
36039,2020-04-04,0,0,0,0,0,0,1.42,1.58,0,691,344,46196,281,24,250,36039,Greene
36039,2020-04-05,0,0,0,0,0,0,1.4,1.52,0,811,388,46055,303,24,262,36039,Greene
36039,2020-04-06,0,0,0,0,0,0,1.38,1.46,0,938,432,45911,320,24,275,36039,Greene
36039,2020-04-07,0,0,0,0,0,0,1.36,1.42,0,1071,473,45767,331,25,280,36039,Greene
36039,2020-04-08,1,0,1,0,0,0,1.46,1.38,0,1207,508,45626,335,28,306,36039,Greene
36039,2020-04-09,1,0,1,0,0,0,1.54,1.32,0,1344,538,45493,332,34,336,36039,Greene
36039,2020-04-10,1,0,1,0,0,0,1.5,1.24,0,1478,560,45363,327,37,360,36039,Greene
36039,2020-04-11,1,0,1,0,0,0,1.46,1.18,0,1612,577,45229,328,44,393,36039,Greene
36039,2020-04-12,1,0,1,0,0,0,1.52,1.14,0,1746,592,45092,331,45,406,36039,Greene
36039,2020-04-13,1,0,1,0,0,0,1.48,1.08,0,1882,605,44952,335,66,478,36039,Greene
36039,2020-04-14,1,0,1,0,1,0,1.44,1.04,0,2020,618,44809,340,73,496,36039,Greene
36039,2020-04-15,2,0,2,0,1,0,1.4,1,0,2160,631,44663,346,74,511,36039,Greene
36039,2020-04-16,2,0,2,0,1,0,1.38,0.96,0,2302,643,44516,351,77,524,36039,Greene
36039,2020-04-17,2,0,2,0,1,0,1.36,0.94,0,2446,654,44366,357,82,547,36039,Greene
36039,2020-04-18,2,0,2,0,1,0,1.28,0.9,0,2593,666,44213,362,85,568,36039,Greene
36039,2020-04-19,2,0,2,0,1,0,1.28,0.88,0,2742,678,44059,368,86,575,36039,Greene
36039,2020-04-20,2,0,2,0,1,0,1.26,0.88,0,2893,689,43902,373,87,590,36039,Greene
36039,2020-04-21,2,0,2,0,1,0,1.26,0.84,0,3047,701,43744,378,87,605,36039,Greene
36039,2020-04-22,2,0,2,0,1,0,1.2,0.84,0,3202,712,43583,383,89,628,36039,Greene
36039,2020-04-23,2,0,2,0,1,0,1.2,0.82,0,3360,723,43421,388,90,658,36039,Greene
36039,2020-04-24,2,0,2,0,1,0,1.24,0.8,0,3519,733,43256,393,107,853,36039,Greene
36039,2020-04-25,3,0,2,0,1,0,1.22,0.8,0,3681,744,43090,398,110,886,36039,Greene
36039,2020-04-26,3,0,3,0,1,0,1.22,0.78,0,3844,754,42922,402,111,910,36039,Greene
36039,2020-04-27,3,0,3,0,1,0,1.26,0.78,0,4009,764,42753,407,112,929,36039,Greene
36039,2020-04-28,3,0,3,0,1,0,1.24,0.76,0,4176,774,42582,411,114,951,36039,Greene
36039,2020-04-29,3,0,3,0,1,0,1.28,0.74,0,4344,783,42410,415,131,993,36039,Greene
36039,2020-04-30,3,0,3,0,1,0,1.3,0.74,0,4514,792,42237,418,139,1032,36039,Greene
36039,2020-05-01,3,0,3,0,1,0,1.32,0.72,0,4685,800,42066,418,142,1065,36039,Greene
36039,2020-05-02,3,0,3,0,1,0,1.3,0.7,0,4855,806,41899,415,151,1088,36039,Greene
36039,2020-05-03,3,0,3,0,1,0,1.28,0.7,0,5023,809,41735,411,154,1119,36039,Greene
36039,2020-05-04,3,0,3,0,1,0,1.28,0.66,0,5190,810,41575,404,166,1143,36039,Greene
36039,2020-05-05,3,0,3,0,1,0,1.26,0.66,0,5353,808,41419,396,188,1205,36039,Greene
36039,2020-05-06,3,0,3,0,1,0,1.24,0.66,0,5513,803,41269,387,198,1250,36039,Greene
36039,2020-05-07,3,0,3,0,1,0,1.2,0.64,0,5669,796,41123,376,199,1283,36039,Greene
36039,2020-05-08,3,0,3,0,1,0,1.18,0.62,0,5820,786,40984,365,204,1323,36039,Greene
36039,2020-05-09,3,0,3,0,1,0,1.14,0.62,0,5966,773,40851,352,206,1365,36039,Greene
36039,2020-05-10,3,0,3,0,1,0,1.14,0.62,0,6107,757,40724,338,206,1379,36039,Greene
36039,2020-05-11,3,0,3,0,1,0,1.1,0.62,0,6242,739,40604,323,206,1407,36039,Greene
36039,2020-05-12,3,0,3,0,1,0,1.08,0.6,0,6371,719,40490,308,206,1448,36039,Greene
36039,2020-05-13,3,0,3,0,1,0,1.08,0.6,0,6493,697,40383,292,207,1493,36039,Greene
36039,2020-05-14,3,0,3,0,1,0,1.04,0.62,0,6610,673,40283,277,209,1555,36039,Greene
36039,2020-05-15,3,0,3,0,1,0,1.02,0.62,0,6720,648,40186,263,211,1602,36039,Greene
36039,2020-05-16,3,0,3,0,1,0,1.02,0.62,0,6825,623,40094,251,212,1644,36039,Greene
36039,2020-05-17,3,0,3,0,1,0,1.02,0.62,0,6925,598,40005,239,213,1676,36039,Greene
36039,2020-05-18,3,0,3,0,1,0,1.02,0.62,0,7020,574,39919,229,214,1701,36039,Greene
36039,2020-05-19,3,0,3,0,1,0,1.02,0.62,0,7112,551,39838,219,215,1889,36039,Greene
36039,2020-05-20,3,0,3,0,1,0,1.02,0.62,0,7199,528,39760,210,215,1933,36039,Greene
36039,2020-05-21,3,0,3,0,1,0,1.02,0.64,1,7283,506,39685,200,215,1981,36039,Greene
36039,2020-05-22,3,0,3,0,1,0,1.04,0.64,2,7363,485,39614,192,217,2048,36039,Greene
36039,2020-05-23,3,0,3,0,1,0,1.04,0.64,3,7440,464,39545,183,220,2100,36039,Greene
36039,2020-05-24,3,0,3,0,1,0,1.04,0.64,3,7513,445,39480,176,225,2130,36039,Greene
36039,2020-05-25,3,0,3,0,1,0,1.04,0.64,4,7584,426,39417,168,225,2154,36039,Greene
36039,2020-05-26,3,0,3,0,1,0,1.04,0.64,5,7651,408,39357,161,231,2256,36039,Greene
36039,2020-05-27,3,0,3,0,1,0,1.04,0.64,6,7715,391,39300,154,236,2358,36039,Greene
36039,2020-05-28,3,0,3,0,1,0,1.04,0.64,6,7777,374,39245,147,237,2449,36039,Greene
36039,2020-05-29,2,0,2,0,1,0,1.04,0.64,7,7836,358,39193,140,238,2558,36039,Greene
36039,2020-05-30,2,0,2,0,1,0,1.04,0.64,8,7892,342,39143,134,238,2658,36039,Greene
36039,2020-05-31,2,0,2,0,1,0,1.04,0.64,8,7946,328,39095,128,239,2736,36039,Greene
36039,2020-06-01,2,0,2,0,1,0,1.04,0.64,9,7997,313,39049,123,241,2853,36039,Greene
36039,2020-06-02,2,0,2,0,1,0,1,0.66,9,8046,300,39005,117,241,3006,36039,Greene
36039,2020-06-03,2,0,2,0,1,0,1,0.66,10,8093,287,38963,112,241,3136,36039,Greene
36039,2020-06-04,2,0,2,0,1,0,1,0.66,10,8138,274,38924,107,242,3269,36039,Greene
36039,2020-06-05,2,0,2,0,1,0,1,0.66,11,8181,262,38885,102,246,3446,36039,Greene
36039,2020-06-06,2,0,2,0,0,0,1,0.66,11,8222,251,38849,98,246,3563,36039,Greene
36039,2020-06-07,2,0,2,0,0,0,1,0.68,12,8261,240,38814,93,247,3604,36039,Greene
36039,2020-06-08,2,0,2,0,0,0,1,0.68,12,8299,229,38781,89,248,3707,36039,Greene
36039,2020-06-09,2,0,2,0,0,0,1,0.68,13,8334,219,38749,85,249,3878,36039,Greene
36039,2020-06-10,2,0,2,0,0,0,1,0.68,13,8369,209,38719,81,249,3966,36039,Greene
36039,2020-06-11,1,0,1,0,0,0,1,0.68,14,8401,200,38690,78,249,4048,36039,Greene
36039,2020-06-12,1,0,1,0,0,0,1,0.68,14,8432,191,38662,74,250,4144,36039,Greene
36039,2020-06-13,1,0,1,0,0,0,1,0.68,14,8462,183,38636,71,251,4271,36039,Greene
36039,2020-06-14,1,0,1,0,0,0,1,0.7,15,8491,175,38610,68,251,4381,36039,Greene
36039,2020-06-15,1,0,1,0,0,0,1,0.7,15,8518,167,38586,65,252,4447,36039,Greene
36039,2020-06-16,1,0,1,0,0,0,1,0.7,15,8544,159,38563,62,252,4643,36039,Greene
36039,2020-06-17,1,0,1,0,0,0,1,0.7,16,8569,152,38541,59,252,4716,36039,Greene
36039,2020-06-18,1,0,1,0,0,0,1,0.7,16,8592,145,38520,56,254,4888,36039,Greene
36039,2020-06-19,1,0,1,0,0,0,1,0.7,16,8615,139,38500,54,255,4941,36039,Greene
36039,2020-06-20,1,0,1,0,0,0,1,0.7,17,8637,133,38481,51,256,5007,36039,Greene
36039,2020-06-21,1,0,1,0,0,0,1,0.7,17,8657,127,38463,49,256,5007,36039,Greene
36039,2020-06-22,1,0,1,0,0,0,1,0.7,17,8677,121,38445,47,,,36039,Greene
36039,2020-06-23,1,0,1,0,0,0,,,18,8696,116,38428,45,,,36039,Greene
36039,2020-06-24,1,0,1,0,0,0,,,18,8714,110,38412,43,,,36039,Greene
36039,2020-06-25,1,0,1,0,0,0,,,18,8731,106,38397,41,,,36039,Greene
36039,2020-06-26,1,0,1,0,0,0,,,18,8747,101,38383,39,,,36039,Greene
36039,2020-06-27,1,0,1,0,0,0,,,18,8763,96,38369,37,,,36039,Greene
36039,2020-06-28,1,0,1,0,0,0,,,19,8778,92,38355,35,,,36039,Greene
36039,2020-06-29,1,0,1,0,0,0,,,19,8792,88,38343,34,,,36039,Greene
36039,2020-06-30,1,0,1,0,0,0,,,19,8806,84,38331,32,,,36039,Greene
36039,2020-07-01,0,0,0,0,0,0,,,19,8819,80,38319,31,,,36039,Greene
36039,2020-07-02,0,0,0,0,0,0,,,19,8831,76,38308,29,,,36039,Greene
36039,2020-07-03,0,0,0,0,0,0,,,20,8843,73,38298,28,,,36039,Greene
36039,2020-07-04,0,0,0,0,0,0,,,20,8855,70,38287,27,,,36039,Greene
36039,2020-07-05,0,0,0,0,0,0,,,20,8865,66,38278,25,,,36039,Greene
36039,2020-07-06,0,0,0,0,0,0,,,20,8876,63,38269,24,,,36039,Greene
36039,2020-07-07,0,0,0,0,0,0,,,20,8886,61,38260,23,,,36039,Greene
36039,2020-07-08,0,0,0,0,0,0,,,20,8895,58,38252,22,,,36039,Greene
36039,2020-07-09,0,0,0,0,0,0,,,21,8904,55,38244,21,,,36039,Greene
36039,2020-07-10,0,0,0,0,0,0,,,21,8913,53,38236,20,,,36039,Greene
36039,2020-07-11,0,0,0,0,0,0,,,21,8921,50,38229,19,,,36039,Greene
36039,2020-07-12,0,0,0,0,0,0,,,21,8929,48,38222,18,,,36039,Greene
36039,2020-07-13,0,0,0,0,0,0,,,21,8936,46,38215,17,,,36039,Greene
36039,2020-07-14,0,0,0,0,0,0,,,21,8943,44,38209,17,,,36039,Greene
36039,2020-07-15,0,0,0,0,0,0,,,21,8950,42,38203,16,,,36039,Greene
36039,2020-07-16,0,0,0,0,0,0,,,21,8957,40,38197,15,,,36039,Greene
36039,2020-07-17,0,0,0,0,0,0,,,21,8963,38,38192,14,,,36039,Greene
36039,2020-07-18,0,0,0,0,0,0,,,21,8969,36,38186,14,,,36039,Greene
36039,2020-07-19,0,0,0,0,0,0,,,22,8974,35,38181,13,,,36039,Greene
36039,2020-07-20,0,0,0,0,0,0,,,22,8980,33,38176,12,,,36039,Greene
36039,2020-07-21,0,0,0,0,0,0,,,22,8985,31,38172,12,,,36039,Greene
36039,2020-07-22,0,0,0,0,0,0,,,22,8990,30,38168,11,,,36039,Greene
36039,2020-07-23,0,0,0,0,0,0,,,22,8995,29,38163,11,,,36039,Greene
36039,2020-07-24,0,0,0,0,0,0,,,22,8999,27,38159,10,,,36039,Greene
36039,2020-07-25,0,0,0,0,0,0,,,22,9003,26,38156,10,,,36039,Greene
36039,2020-07-26,0,0,0,0,0,0,,,22,9008,25,38152,9,,,36039,Greene
36039,2020-07-27,0,0,0,0,0,0,,,22,9011,24,38148,9,,,36039,Greene
36039,2020-07-28,0,0,0,0,0,0,,,22,9015,23,38145,8,,,36039,Greene
36039,2020-07-29,0,0,0,0,0,0,,,22,9019,22,38142,8,,,36039,Greene
36039,2020-07-30,0,0,0,0,0,0,,,22,9022,21,38139,8,,,36039,Greene
36039,2020-07-31,0,0,0,0,0,0,,,22,9025,20,38136,7,,,36039,Greene
36039,2020-08-01,0,0,0,0,0,0,,,22,9028,19,38133,7,,,36039,Greene
36039,2020-08-02,0,0,0,0,0,0,,,22,9031,18,38131,7,,,36039,Greene
36039,2020-08-03,0,0,0,0,0,0,,,23,9034,17,38128,6,,,36039,Greene
36039,2020-08-04,0,0,0,0,0,0,,,23,9037,16,38126,6,,,36039,Greene
36039,2020-08-05,0,0,0,0,0,0,,,23,9040,15,38123,6,,,36039,Greene
36039,2020-08-06,0,0,0,0,0,0,,,23,9042,15,38121,5,,,36039,Greene
36039,2020-08-07,0,0,0,0,0,0,,,23,9044,14,38119,5,,,36039,Greene
36039,2020-08-08,0,0,0,0,0,0,,,23,9047,13,38117,5,,,36039,Greene
36039,2020-08-09,0,0,0,0,0,0,,,23,9049,13,38115,5,,,36039,Greene
36039,2020-08-10,0,0,0,0,0,0,,,23,9051,12,38114,4,,,36039,Greene
36039,2020-08-11,0,0,0,0,0,0,,,23,9053,12,38112,4,,,36039,Greene
36039,2020-08-12,0,0,0,0,0,0,,,23,9055,11,38110,4,,,36039,Greene
36039,2020-08-13,0,0,0,0,0,0,,,23,9056,11,38109,4,,,36039,Greene
36039,2020-08-14,0,0,0,0,0,0,,,23,9058,10,38107,4,,,36039,Greene
36039,2020-08-15,0,0,0,0,0,0,,,23,9060,10,38106,3,,,36039,Greene
36039,2020-08-16,0,0,0,0,0,0,,,23,9061,9,38104,3,,,36039,Greene
36039,2020-08-17,0,0,0,0,0,0,,,23,9063,9,38103,3,,,36039,Greene
36039,2020-08-18,0,0,0,0,0,0,,,23,9064,8,38102,3,,,36039,Greene
36039,2020-08-19,0,0,0,0,0,0,,,23,9066,8,38100,3,,,36039,Greene
36039,2020-08-20,0,0,0,0,0,0,,,23,9067,7,38099,3,,,36039,Greene
36039,2020-08-21,0,0,0,0,0,0,,,23,9068,7,38098,2,,,36039,Greene
36039,2020-08-22,0,0,0,0,0,0,,,23,9069,7,38097,2,,,36039,Greene
36039,2020-08-23,0,0,0,0,0,0,,,23,9070,6,38096,2,,,36039,Greene
36039,2020-08-24,0,0,0,0,0,0,,,23,9071,6,38095,2,,,36039,Greene
36039,2020-08-25,0,0,0,0,0,0,,,23,9072,6,38094,2,,,36039,Greene
36039,2020-08-26,0,0,0,0,0,0,,,23,9073,6,38094,2,,,36039,Greene
36039,2020-08-27,0,0,0,0,0,0,,,23,9074,5,38093,2,,,36039,Greene
36039,2020-08-28,0,0,0,0,0,0,,,23,9075,5,38092,2,,,36039,Greene
36039,2020-08-29,0,0,0,0,0,0,,,23,9076,5,38091,2,,,36039,Greene
36039,2020-08-30,0,0,0,0,0,0,,,23,9077,5,38090,1,,,36039,Greene
36039,2020-08-31,0,0,0,0,0,0,,,23,9078,4,38090,1,,,36039,Greene
36039,2020-09-01,0,0,0,0,0,0,,,23,9078,4,38089,1,,,36039,Greene
36039,2020-09-02,0,0,0,0,0,0,,,23,9079,4,38088,1,,,36039,Greene
36039,2020-09-03,0,0,0,0,0,0,,,23,9080,4,38088,1,,,36039,Greene
36039,2020-09-04,0,0,0,0,0,0,,,23,9080,3,38087,1,,,36039,Greene
36039,2020-09-05,0,0,0,0,0,0,,,23,9081,3,38087,1,,,36039,Greene
36039,2020-09-06,0,0,0,0,0,0,,,23,9082,3,38086,1,,,36039,Greene
36039,2020-09-07,0,0,0,0,0,0,,,23,9082,3,38086,1,,,36039,Greene
36039,2020-09-08,0,0,0,0,0,0,,,23,9083,3,38085,1,,,36039,Greene
36039,2020-09-09,0,0,0,0,0,0,,,23,9083,3,38085,1,,,36039,Greene
36039,2020-09-10,0,0,0,0,0,0,,,23,9084,3,38084,1,,,36039,Greene
36039,2020-09-11,0,0,0,0,0,0,,,23,9084,2,38084,1,,,36039,Greene
36039,2020-09-12,0,0,0,0,0,0,,,23,9085,2,38084,1,,,36039,Greene
36039,2020-09-13,0,0,0,0,0,0,,,23,9085,2,38083,1,,,36039,Greene
36039,2020-09-14,0,0,0,0,0,0,,,23,9085,2,38083,0,,,36039,Greene
36039,2020-09-15,0,0,0,0,0,0,,,23,9086,2,38082,0,,,36039,Greene
36039,2020-09-16,0,0,0,0,0,0,,,23,9086,2,38082,0,,,36039,Greene
36039,2020-09-17,0,0,0,0,0,0,,,23,9087,2,38082,0,,,36039,Greene
36039,2020-09-18,0,0,0,0,0,0,,,23,9087,2,38082,0,,,36039,Greene
36039,2020-09-19,0,0,0,0,0,0,,,23,9087,1,38081,0,,,36039,Greene
36039,2020-09-20,0,0,0,0,0,0,,,23,9088,1,38081,0,,,36039,Greene
36039,2020-09-21,0,0,0,0,0,0,,,23,9088,1,38081,0,,,36039,Greene
36039,2020-09-22,0,0,0,0,0,0,,,23,9088,1,38080,0,,,36039,Greene
36043,2020-03-20,0,20,0,0,0,0,,,0,0,25,61263,30,3,6,36043,Herkimer
36043,2020-03-21,0,20,0,0,0,0,,,0,13,32,61245,35,4,15,36043,Herkimer
36043,2020-03-22,0,20,0,0,0,0,,,0,29,40,61221,42,4,21,36043,Herkimer
36043,2020-03-23,0,20,0,0,0,0,,,0,48,50,61192,52,4,24,36043,Herkimer
36043,2020-03-24,0,20,0,0,0,0,,,0,72,63,61156,64,5,28,36043,Herkimer
36043,2020-03-25,0,20,0,0,0,0,,,0,101,78,61111,80,7,32,36043,Herkimer
36043,2020-03-26,0,20,0,0,0,0,,,0,137,96,61058,97,9,39,36043,Herkimer
36043,2020-03-27,0,20,0,0,0,0,,,0,181,118,60995,116,9,47,36043,Herkimer
36043,2020-03-28,0,20,0,0,0,0,,,0,233,143,60924,135,10,60,36043,Herkimer
36043,2020-03-29,0,20,0,0,0,0,,,0,292,170,60845,156,12,66,36043,Herkimer
36043,2020-03-30,0,20,0,0,0,0,,,0,360,200,60757,175,12,67,36043,Herkimer
36043,2020-03-31,0,20,0,0,0,0,,,0,435,231,60663,194,12,71,36043,Herkimer
36043,2020-04-01,0,20,0,0,0,0,,,0,518,264,60564,211,14,78,36043,Herkimer
36043,2020-04-02,0,20,0,0,0,0,,,0,607,295,60461,224,14,97,36043,Herkimer
36043,2020-04-03,0,20,0,0,0,0,,,0,700,325,60359,233,18,120,36043,Herkimer
36043,2020-04-04,0,20,0,0,0,0,,,0,796,352,60260,236,22,162,36043,Herkimer
36043,2020-04-05,0,20,0,0,0,0,,,0,892,374,60166,234,25,182,36043,Herkimer
36043,2020-04-06,0,20,0,0,0,0,,,0,986,389,60081,225,27,199,36043,Herkimer
36043,2020-04-07,1,20,1,0,0,0,,,0,1075,398,60008,210,29,216,36043,Herkimer
36043,2020-04-08,1,20,1,0,0,0,,,0,1157,398,59947,189,32,257,36043,Herkimer
36043,2020-04-09,1,20,1,0,0,0,,,0,1230,390,59894,169,36,276,36043,Herkimer
36043,2020-04-10,1,20,1,0,0,0,,,0,1296,378,59842,155,37,287,36043,Herkimer
36043,2020-04-11,1,20,1,0,0,0,,,0,1357,363,59792,144,37,298,36043,Herkimer
36043,2020-04-12,1,20,1,0,0,0,,,0,1414,347,59744,135,38,326,36043,Herkimer
36043,2020-04-13,1,20,1,0,0,0,,,0,1467,331,59698,127,39,351,36043,Herkimer
36043,2020-04-14,1,20,1,0,0,0,,,0,1518,316,59655,120,40,359,36043,Herkimer
36043,2020-04-15,1,20,1,0,0,0,,,0,1565,300,59613,114,43,379,36043,Herkimer
36043,2020-04-16,1,20,1,0,0,0,,,0,1611,286,59574,108,46,406,36043,Herkimer
36043,2020-04-17,1,20,1,0,0,0,,,0,1654,272,59536,102,47,423,36043,Herkimer
36043,2020-04-18,1,20,1,0,0,0,,,0,1695,258,59501,97,49,441,36043,Herkimer
36043,2020-04-19,1,20,1,0,0,0,,,0,1733,246,59467,92,49,464,36043,Herkimer
36043,2020-04-20,1,20,1,0,0,0,,,0,1770,233,59434,88,50,470,36043,Herkimer
36043,2020-04-21,1,20,1,0,0,0,,,0,1805,222,59404,83,53,501,36043,Herkimer
36043,2020-04-22,1,20,1,0,0,0,,,0,1839,211,59374,79,54,525,36043,Herkimer
36043,2020-04-23,1,20,1,0,0,0,,,0,1871,201,59346,76,56,550,36043,Herkimer
36043,2020-04-24,1,20,1,0,0,0,,,0,1901,191,59318,73,56,609,36043,Herkimer
36043,2020-04-25,1,20,1,0,0,0,,,0,1931,183,59290,72,57,639,36043,Herkimer
36043,2020-04-26,1,20,1,0,0,0,,,0,1960,175,59261,71,58,664,36043,Herkimer
36043,2020-04-27,1,20,1,0,0,0,,,0,1989,169,59233,70,58,678,36043,Herkimer
36043,2020-04-28,1,20,1,0,0,0,,,0,2018,163,59205,69,58,706,36043,Herkimer
